Variable,Value,Year,Date,DOY
Precip,0.0,1993,19930710,191
Precip,0.0188,1993,19930715,196
Precip,0.7115,1993,19930720,201
Precip,0.3308,1993,19930725,206
Precip,0.0133,1993,19930730,211
Precip,0.2366,1993,19930804,216
Precip,0.7058,1993,19930809,221
Precip,0.1988,1993,19930814,226
Precip,0.361,1993,19930819,231
Precip,0.0002,1993,19930824,236
Precip,0.0002,1993,19930829,241
Precip,0.0155,1993,19930903,246
Precip,0.0073,1993,19930908,251
Precip,0.2408,1993,19930913,256
Precip,0.1011,1993,19930918,261
Precip,0.0,1993,19930923,266
Precip,0.0,1993,19930928,271
Precip,0.3536,1993,19931003,276
Precip,0.474,1993,19931008,281
Precip,0.4119,1993,19931013,286
Precip,0.0046,1993,19931018,291
Precip,0.0,1993,19931023,296
Precip,0.0043,1993,19931028,301
Precip,0.0042,1993,19931102,306
Precip,0.0,1993,19931107,311
Precip,0.003,1993,19931112,316
Precip,0.0479,1993,19931117,321
Precip,0.378,1993,19931122,326
Precip,0.0217,1993,19931127,331
Precip,0.1041,1993,19931202,336
Precip,0.2413,1993,19931207,341
Precip,0.3375,1993,19931212,346
Precip,0.0057,1993,19931217,351
Precip,0.0157,1993,19931222,356
Precip,0.0837,1993,19931227,361
Precip,0.406,1994,19940101,1
Precip,0.0977,1994,19940106,6
Precip,0.023,1994,19940111,11
Precip,0.0034,1994,19940116,16
Precip,0.0768,1994,19940121,21
Precip,0.1588,1994,19940126,26
Precip,0.0,1994,19940131,31
Precip,0.4936,1994,19940205,36
Precip,0.2287,1994,19940210,41
Precip,0.368,1994,19940215,46
Precip,0.317,1994,19940220,51
Precip,0.612,1994,19940225,56
Precip,0.007,1994,19940302,61
Precip,0.0183,1994,19940307,66
Precip,0.0036,1994,19940312,71
Precip,0.1043,1994,19940317,76
Precip,0.0517,1994,19940322,81
Precip,0.0396,1994,19940327,86
Precip,0.247,1994,19940401,91
Precip,0.5374,1994,19940406,96
Precip,0.0045,1994,19940411,101
Precip,0.0086,1994,19940416,106
Precip,0.4525,1994,19940421,111
Precip,0.0308,1994,19940426,116
Precip,0.3626,1994,19940501,121
Precip,0.0645,1994,19940506,126
Precip,0.1171,1994,19940511,131
Precip,0.4271,1994,19940516,136
Precip,0.0226,1994,19940521,141
Precip,0.3606,1994,19940526,146
Precip,0.3044,1994,19940531,151
Precip,0.1375,1994,19940605,156
Precip,0.0045,1994,19940610,161
Precip,0.0042,1994,19940615,166
Precip,0.04,1994,19940620,171
Precip,0.0,1994,19940625,176
Precip,0.0,1994,19940630,181
Precip,0.0726,1994,19940705,186
Precip,0.0,1994,19940710,191
Precip,0.0,1994,19940715,196
Precip,0.0355,1994,19940720,201
Precip,0.014,1994,19940725,206
Precip,0.3276,1994,19940730,211
Precip,0.0045,1994,19940804,216
Precip,0.2605,1994,19940809,221
Precip,0.0083,1994,19940814,226
Precip,0.2196,1994,19940819,231
Precip,0.0816,1994,19940824,236
Precip,0.0022,1994,19940829,241
Precip,0.0148,1994,19940903,246
Precip,0.001,1994,19940908,251
Precip,0.0578,1994,19940913,256
Precip,0.0,1994,19940918,261
Precip,0.0014,1994,19940923,266
Precip,0.6683,1994,19940928,271
Precip,0.9426,1994,19941003,276
Precip,0.1033,1994,19941008,281
Precip,0.5189,1994,19941013,286
Precip,0.0435,1994,19941018,291
Precip,0.0023,1994,19941023,296
Precip,0.0007,1994,19941028,301
Precip,0.4323,1994,19941102,306
Precip,0.1113,1994,19941107,311
Precip,0.4424,1994,19941112,316
Precip,0.3094,1994,19941117,321
Precip,0.1474,1994,19941122,326
Precip,0.0642,1994,19941127,331
Precip,0.8803,1994,19941202,336
Precip,0.0033,1994,19941207,341
Precip,0.0447,1994,19941212,346
Precip,0.04,1994,19941217,351
Precip,0.1255,1994,19941222,356
Precip,0.2142,1994,19941227,361
Precip,0.177,1995,19950101,1
Precip,0.5385,1995,19950106,6
Precip,0.8143,1995,19950111,11
Precip,0.0296,1995,19950116,16
Precip,0.0314,1995,19950121,21
Precip,0.3944,1995,19950126,26
Precip,0.2159,1995,19950131,31
Precip,0.0022,1995,19950205,36
Precip,0.3424,1995,19950210,41
Precip,0.067,1995,19950215,46
Precip,0.0015,1995,19950220,51
Precip,0.0048,1995,19950225,56
Precip,0.572,1995,19950302,61
Precip,1.0132,1995,19950307,66
Precip,0.2368,1995,19950312,71
Precip,1.3894,1995,19950317,76
Precip,0.2007,1995,19950322,81
Precip,0.0001,1995,19950327,86
Precip,0.0062,1995,19950401,91
Precip,0.1569,1995,19950406,96
Precip,0.1236,1995,19950411,101
Precip,0.2157,1995,19950416,106
Precip,0.0762,1995,19950421,111
Precip,0.9185,1995,19950426,116
Precip,1.2417,1995,19950501,121
Precip,0.5298,1995,19950506,126
Precip,0.1254,1995,19950511,131
Precip,0.0167,1995,19950516,136
Precip,0.1643,1995,19950521,141
Precip,0.0996,1995,19950526,146
Precip,0.9215,1995,19950531,151
Precip,1.3836,1995,19950605,156
Precip,0.0004,1995,19950610,161
Precip,0.8265,1995,19950615,166
Precip,0.3436,1995,19950620,171
Precip,0.0011,1995,19950625,176
Precip,0.1691,1995,19950630,181
Precip,0.023,1995,19950705,186
Precip,0.0165,1995,19950710,191
Precip,0.0406,1995,19950715,196
Precip,0.045,1995,19950720,201
Precip,0.1445,1995,19950725,206
Precip,0.0,1995,19950730,211
Precip,0.0109,1995,19950804,216
Precip,0.001,1995,19950809,221
Precip,0.2407,1995,19950814,226
Precip,0.2398,1995,19950819,231
Precip,0.0277,1995,19950824,236
Precip,0.0314,1995,19950829,241
Precip,0.336,1995,19950903,246
Precip,0.0078,1995,19950908,251
Precip,0.0017,1995,19950913,256
Precip,0.0035,1995,19950918,261
Precip,0.0016,1995,19950923,266
Precip,0.1404,1995,19950928,271
Precip,0.1722,1995,19951003,276
Precip,0.0,1995,19951008,281
Precip,0.0083,1995,19951013,286
Precip,0.2224,1995,19951018,291
Precip,0.0161,1995,19951023,296
Precip,0.0951,1995,19951028,301
Precip,0.0,1995,19951102,306
Precip,0.6541,1995,19951107,311
Precip,0.2911,1995,19951112,316
Precip,0.001,1995,19951117,321
Precip,0.4265,1995,19951122,326
Precip,0.4614,1995,19951127,331
Precip,0.8131,1995,19951202,336
Precip,0.1996,1995,19951207,341
Precip,0.713,1995,19951212,346
Precip,0.0001,1995,19951217,351
Precip,0.0,1995,19951222,356
Precip,0.4466,1995,19951227,361
Precip,0.1,1996,19960101,1
Precip,0.0424,1996,19960106,6
Precip,0.344,1996,19960111,11
Precip,1.0421,1996,19960116,16
Precip,0.3541,1996,19960121,21
Precip,0.3838,1996,19960126,26
Precip,0.1715,1996,19960131,31
Precip,0.1656,1996,19960205,36
Precip,0.0001,1996,19960210,41
Precip,0.255,1996,19960215,46
Precip,0.4012,1996,19960220,51
Precip,0.0777,1996,19960225,56
Precip,0.9627,1996,19960301,61
Precip,0.0652,1996,19960306,66
Precip,0.2231,1996,19960311,71
Precip,0.0011,1996,19960316,76
Precip,0.0886,1996,19960321,81
Precip,0.4334,1996,19960326,86
Precip,0.6176,1996,19960331,91
Precip,0.0026,1996,19960405,96
Precip,0.031,1996,19960410,101
Precip,0.3859,1996,19960415,106
Precip,0.1491,1996,19960420,111
Precip,0.1254,1996,19960425,116
Precip,0.0,1996,19960430,121
Precip,0.0002,1996,19960505,126
Precip,0.0667,1996,19960510,131
Precip,1.6571,1996,19960515,136
Precip,0.1935,1996,19960520,141
Precip,1.0842,1996,19960525,146
Precip,0.0431,1996,19960530,151
Precip,0.0058,1996,19960604,156
Precip,0.0703,1996,19960609,161
Precip,0.0082,1996,19960614,166
Precip,0.0256,1996,19960619,171
Precip,0.104,1996,19960624,176
Precip,0.0,1996,19960629,181
Precip,0.0379,1996,19960704,186
Precip,0.0003,1996,19960709,191
Precip,0.1254,1996,19960714,196
Precip,0.0006,1996,19960719,201
Precip,0.0325,1996,19960724,206
Precip,0.1862,1996,19960729,211
Precip,0.0025,1996,19960803,216
Precip,0.0,1996,19960808,221
Precip,0.0122,1996,19960813,226
Precip,0.0001,1996,19960818,231
Precip,0.0318,1996,19960823,236
Precip,0.0003,1996,19960828,241
Precip,0.0217,1996,19960902,246
Precip,0.0925,1996,19960907,251
Precip,0.7748,1996,19960912,256
Precip,0.1506,1996,19960917,261
Precip,0.0004,1996,19960922,266
Precip,0.0018,1996,19960927,271
Precip,0.0,1996,19961002,276
Precip,0.0,1996,19961007,281
Precip,0.0,1996,19961012,286
Precip,0.013,1996,19961017,291
Precip,0.8723,1996,19961022,296
Precip,0.0729,1996,19961027,301
Precip,0.0012,1996,19961101,306
Precip,0.0001,1996,19961106,311
Precip,0.0917,1996,19961111,316
Precip,0.7976,1996,19961116,321
Precip,0.6037,1996,19961121,326
Precip,0.2675,1996,19961126,331
Precip,0.7642,1996,19961201,336
Precip,0.5272,1996,19961206,341
Precip,0.6978,1996,19961211,346
Precip,0.4175,1996,19961216,351
Precip,0.7352,1996,19961221,356
Precip,1.2844,1996,19961226,361
Precip,0.145,1996,19961231,366
Precip,0.9391,1997,19970101,1
Precip,0.1067,1997,19970106,6
Precip,0.0774,1997,19970111,11
Precip,0.0457,1997,19970116,16
Precip,0.9592,1997,19970121,21
Precip,0.4325,1997,19970126,26
Precip,0.1289,1997,19970131,31
Precip,0.0143,1997,19970205,36
Precip,0.0859,1997,19970210,41
Precip,0.1304,1997,19970215,46
Precip,0.0031,1997,19970220,51
Precip,0.1645,1997,19970225,56
Precip,0.2401,1997,19970302,61
Precip,0.0756,1997,19970307,66
Precip,0.2878,1997,19970312,71
Precip,0.0907,1997,19970317,76
Precip,0.0177,1997,19970322,81
Precip,0.2781,1997,19970327,86
Precip,0.0274,1997,19970401,91
Precip,0.0685,1997,19970406,96
Precip,0.0045,1997,19970411,101
Precip,0.1525,1997,19970416,106
Precip,0.7455,1997,19970421,111
Precip,0.5557,1997,19970426,116
Precip,0.0046,1997,19970501,121
Precip,0.0,1997,19970506,126
Precip,0.0032,1997,19970511,131
Precip,0.1313,1997,19970516,136
Precip,0.4958,1997,19970521,141
Precip,0.2029,1997,19970526,146
Precip,0.1876,1997,19970531,151
Precip,0.1496,1997,19970605,156
Precip,0.8062,1997,19970610,161
Precip,0.3697,1997,19970615,166
Precip,0.0,1997,19970620,171
Precip,0.0007,1997,19970625,176
Precip,0.013,1997,19970630,181
Precip,0.0503,1997,19970705,186
Precip,0.9659,1997,19970710,191
Precip,0.011,1997,19970715,196
Precip,0.0388,1997,19970720,201
Precip,0.465,1997,19970725,206
Precip,0.1589,1997,19970730,211
Precip,0.3248,1997,19970804,216
Precip,0.5748,1997,19970809,221
Precip,0.0019,1997,19970814,226
Precip,0.0538,1997,19970819,231
Precip,0.0642,1997,19970824,236
Precip,0.2034,1997,19970829,241
Precip,0.3078,1997,19970903,246
Precip,0.503,1997,19970908,251
Precip,0.0119,1997,19970913,256
Precip,0.6896,1997,19970918,261
Precip,0.0497,1997,19970923,266
Precip,0.2555,1997,19970928,271
Precip,0.0562,1997,19971003,276
Precip,0.596,1997,19971008,281
Precip,0.0239,1997,19971013,286
Precip,0.0733,1997,19971018,291
Precip,0.3929,1997,19971023,296
Precip,0.0712,1997,19971028,301
Precip,0.0411,1997,19971102,306
Precip,0.0246,1997,19971107,311
Precip,0.009,1997,19971112,316
Precip,0.1134,1997,19971117,321
Precip,0.277,1997,19971122,326
Precip,0.1913,1997,19971127,331
Precip,0.0456,1997,19971202,336
Precip,0.4138,1997,19971207,341
Precip,0.0217,1997,19971212,346
Precip,0.0568,1997,19971217,351
Precip,0.0625,1997,19971222,356
Precip,0.0248,1997,19971227,361
Precip,0.1394,1998,19980101,1
Precip,0.7295,1998,19980106,6
Precip,1.2537,1998,19980111,11
Precip,1.0846,1998,19980116,16
Precip,0.0714,1998,19980121,21
Precip,0.0714,1998,19980126,26
Precip,0.1603,1998,19980131,31
Precip,0.4321,1998,19980205,36
Precip,0.3418,1998,19980210,41
Precip,0.689,1998,19980215,46
Precip,0.5631,1998,19980220,51
Precip,0.0812,1998,19980225,56
Precip,0.2993,1998,19980302,61
Precip,0.0178,1998,19980307,66
Precip,0.0098,1998,19980312,71
Precip,0.079,1998,19980317,76
Precip,0.5082,1998,19980322,81
Precip,0.3256,1998,19980327,86
Precip,0.6142,1998,19980401,91
Precip,0.1185,1998,19980406,96
Precip,0.2326,1998,19980411,101
Precip,0.018,1998,19980416,106
Precip,0.0488,1998,19980421,111
Precip,0.0054,1998,19980426,116
Precip,0.1207,1998,19980501,121
Precip,1.058,1998,19980506,126
Precip,0.4721,1998,19980511,131
Precip,0.3472,1998,19980516,136
Precip,0.4736,1998,19980521,141
Precip,0.1795,1998,19980526,146
Precip,0.2369,1998,19980531,151
Precip,0.3801,1998,19980605,156
Precip,0.0866,1998,19980610,161
Precip,0.3391,1998,19980615,166
Precip,0.1825,1998,19980620,171
Precip,0.3672,1998,19980625,176
Precip,0.053,1998,19980630,181
Precip,0.0121,1998,19980705,186
Precip,0.0955,1998,19980710,191
Precip,0.0,1998,19980715,196
Precip,0.1848,1998,19980720,201
Precip,0.2509,1998,19980725,206
Precip,0.0091,1998,19980730,211
Precip,0.0551,1998,19980804,216
Precip,0.0353,1998,19980809,221
Precip,0.0246,1998,19980814,226
Precip,0.0184,1998,19980819,231
Precip,0.1008,1998,19980824,236
Precip,0.0025,1998,19980829,241
Precip,0.0485,1998,19980903,246
Precip,1.4985,1998,19980908,251
Precip,0.0194,1998,19980913,256
Precip,0.1483,1998,19980918,261
Precip,0.2839,1998,19980923,266
Precip,0.0679,1998,19980928,271
Precip,0.0493,1998,19981003,276
Precip,0.0,1998,19981008,281
Precip,0.0014,1998,19981013,286
Precip,0.1884,1998,19981018,291
Precip,0.0979,1998,19981023,296
Precip,0.0733,1998,19981028,301
Precip,0.2059,1998,19981102,306
Precip,0.2221,1998,19981107,311
Precip,0.0585,1998,19981112,316
Precip,0.4385,1998,19981117,321
Precip,0.3746,1998,19981122,326
Precip,0.3342,1998,19981127,331
Precip,0.2958,1998,19981202,336
Precip,0.0561,1998,19981207,341
Precip,0.0029,1998,19981212,346
Precip,0.0175,1998,19981217,351
Precip,0.1161,1998,19981222,356
Precip,0.4682,1998,19981227,361
Precip,0.044,1999,19990101,1
Precip,0.0208,1999,19990106,6
Precip,0.3151,1999,19990111,11
Precip,1.246,1999,19990116,16
Precip,0.4541,1999,19990121,21
Precip,0.1975,1999,19990126,26
Precip,0.077,1999,19990131,31
Precip,1.1714,1999,19990205,36
Precip,0.0613,1999,19990210,41
Precip,0.4054,1999,19990215,46
Precip,0.2284,1999,19990220,51
Precip,0.4178,1999,19990225,56
Precip,0.0032,1999,19990302,61
Precip,0.1178,1999,19990307,66
Precip,0.0601,1999,19990312,71
Precip,0.1415,1999,19990317,76
Precip,0.1827,1999,19990322,81
Precip,0.0974,1999,19990327,86
Precip,0.1597,1999,19990401,91
Precip,0.4821,1999,19990406,96
Precip,0.0,1999,19990411,101
Precip,0.1483,1999,19990416,106
Precip,0.241,1999,19990421,111
Precip,1.1964,1999,19990426,116
Precip,0.6293,1999,19990501,121
Precip,0.0456,1999,19990506,126
Precip,0.4948,1999,19990511,131
Precip,0.076,1999,19990516,136
Precip,0.1328,1999,19990521,141
Precip,0.7003,1999,19990526,146
Precip,0.6763,1999,19990531,151
Precip,0.4853,1999,19990605,156
Precip,0.0009,1999,19990610,161
Precip,0.0575,1999,19990615,166
Precip,0.0481,1999,19990620,171
Precip,0.0282,1999,19990625,176
Precip,0.0228,1999,19990630,181
Precip,0.0309,1999,19990705,186
Precip,0.0529,1999,19990710,191
Precip,0.1438,1999,19990715,196
Precip,0.0095,1999,19990720,201
Precip,0.0133,1999,19990725,206
Precip,0.0562,1999,19990730,211
Precip,0.1143,1999,19990804,216
Precip,0.248,1999,19990809,221
Precip,0.0383,1999,19990814,226
Precip,0.1612,1999,19990819,231
Precip,0.0437,1999,19990824,236
Precip,0.4214,1999,19990829,241
Precip,0.086,1999,19990903,246
Precip,0.0224,1999,19990908,251
Precip,0.002,1999,19990913,256
Precip,0.0046,1999,19990918,261
Precip,0.0031,1999,19990923,266
Precip,0.0192,1999,19990928,271
Precip,0.0049,1999,19991003,276
Precip,0.0,1999,19991008,281
Precip,0.0,1999,19991013,286
Precip,0.0,1999,19991018,291
Precip,0.0477,1999,19991023,296
Precip,0.3862,1999,19991028,301
Precip,0.0002,1999,19991102,306
Precip,0.0014,1999,19991107,311
Precip,0.0,1999,19991112,316
Precip,0.1798,1999,19991117,321
Precip,0.1837,1999,19991122,326
Precip,0.1055,1999,19991127,331
Precip,0.1369,1999,19991202,336
Precip,0.0726,1999,19991207,341
Precip,0.2071,1999,19991212,346
Precip,0.0524,1999,19991217,351
Precip,0.0423,1999,19991222,356
Precip,0.0036,1999,19991227,361
Precip,0.1468,2000,20000101,1
Precip,0.1797,2000,20000106,6
Precip,0.2395,2000,20000111,11
Precip,0.5475,2000,20000116,16
Precip,0.8144,2000,20000121,21
Precip,0.0221,2000,20000126,26
Precip,0.0679,2000,20000131,31
Precip,0.1614,2000,20000205,36
Precip,1.1542,2000,20000210,41
Precip,0.1824,2000,20000215,46
Precip,0.4761,2000,20000220,51
Precip,0.1433,2000,20000225,56
Precip,0.0664,2000,20000301,61
Precip,0.3091,2000,20000306,66
Precip,0.1138,2000,20000311,71
Precip,0.459,2000,20000316,76
Precip,0.083,2000,20000321,81
Precip,0.0945,2000,20000326,86
Precip,0.0026,2000,20000331,91
Precip,0.0469,2000,20000405,96
Precip,0.4784,2000,20000410,101
Precip,0.3719,2000,20000415,106
Precip,0.0037,2000,20000420,111
Precip,0.0,2000,20000425,116
Precip,0.0057,2000,20000430,121
Precip,0.6194,2000,20000505,126
Precip,0.0173,2000,20000510,131
Precip,0.1361,2000,20000515,136
Precip,0.0343,2000,20000520,141
Precip,0.1656,2000,20000525,146
Precip,0.0,2000,20000530,151
Precip,0.0019,2000,20000604,156
Precip,0.1331,2000,20000609,161
Precip,0.0133,2000,20000614,166
Precip,0.0035,2000,20000619,171
Precip,0.001,2000,20000624,176
Precip,0.0594,2000,20000629,181
Precip,0.0,2000,20000704,186
Precip,0.0198,2000,20000709,191
Precip,0.216,2000,20000714,196
Precip,0.0,2000,20000719,201
Precip,0.0503,2000,20000724,206
Precip,0.002,2000,20000729,211
Precip,0.0487,2000,20000803,216
Precip,0.0039,2000,20000808,221
Precip,0.0051,2000,20000813,226
Precip,0.0325,2000,20000818,231
Precip,0.0677,2000,20000823,236
Precip,0.6051,2000,20000828,241
Precip,0.1815,2000,20000902,246
Precip,0.0216,2000,20000907,251
Precip,0.0113,2000,20000912,256
Precip,0.0046,2000,20000917,261
Precip,0.0069,2000,20000922,266
Precip,0.0,2000,20000927,271
Precip,0.0029,2000,20001002,276
Precip,0.4711,2000,20001007,281
Precip,0.4486,2000,20001012,286
Precip,0.1101,2000,20001017,291
Precip,0.0979,2000,20001022,296
Precip,0.7697,2000,20001027,301
Precip,0.1814,2000,20001101,306
Precip,0.0463,2000,20001106,311
Precip,0.1785,2000,20001111,316
Precip,0.0107,2000,20001116,321
Precip,0.0227,2000,20001121,326
Precip,0.2794,2000,20001126,331
Precip,0.0181,2000,20001201,336
Precip,0.4094,2000,20001206,341
Precip,0.3083,2000,20001211,346
Precip,0.0229,2000,20001216,351
Precip,0.1423,2000,20001221,356
Precip,0.0078,2000,20001226,361
Precip,0.0,2000,20001231,366
Precip,0.0,2001,20010101,1
Precip,0.1149,2001,20010106,6
Precip,0.4317,2001,20010111,11
Precip,0.0839,2001,20010116,16
Precip,0.1897,2001,20010121,21
Precip,0.1478,2001,20010126,26
Precip,0.0456,2001,20010131,31
Precip,0.0106,2001,20010205,36
Precip,0.0317,2001,20010210,41
Precip,0.1041,2001,20010215,46
Precip,0.5807,2001,20010220,51
Precip,0.0552,2001,20010225,56
Precip,0.1395,2001,20010302,61
Precip,0.1569,2001,20010307,66
Precip,0.1277,2001,20010312,71
Precip,0.1352,2001,20010317,76
Precip,0.0149,2001,20010322,81
Precip,0.1497,2001,20010327,86
Precip,0.1928,2001,20010401,91
Precip,0.3166,2001,20010406,96
Precip,0.461,2001,20010411,101
Precip,0.1437,2001,20010416,106
Precip,0.0044,2001,20010421,111
Precip,0.0077,2001,20010426,116
Precip,0.0,2001,20010501,121
Precip,0.0,2001,20010506,126
Precip,0.3341,2001,20010511,131
Precip,0.0516,2001,20010516,136
Precip,0.0,2001,20010521,141
Precip,0.0114,2001,20010526,146
Precip,0.0637,2001,20010531,151
Precip,0.0,2001,20010605,156
Precip,0.2493,2001,20010610,161
Precip,0.0045,2001,20010615,166
Precip,0.001,2001,20010620,171
Precip,0.004,2001,20010625,176
Precip,0.0036,2001,20010630,181
Precip,0.4986,2001,20010705,186
Precip,0.1139,2001,20010710,191
Precip,0.1407,2001,20010715,196
Precip,0.0,2001,20010720,201
Precip,0.002,2001,20010725,206
Precip,0.0007,2001,20010730,211
Precip,0.0003,2001,20010804,216
Precip,0.1282,2001,20010809,221
Precip,0.0433,2001,20010814,226
Precip,0.0647,2001,20010819,231
Precip,0.0,2001,20010824,236
Precip,0.0084,2001,20010829,241
Precip,0.0376,2001,20010903,246
Precip,0.1513,2001,20010908,251
Precip,0.456,2001,20010913,256
Precip,0.0106,2001,20010918,261
Precip,0.0,2001,20010923,266
Precip,0.0,2001,20010928,271
Precip,0.0003,2001,20011003,276
Precip,0.2379,2001,20011008,281
Precip,0.003,2001,20011013,286
Precip,0.0003,2001,20011018,291
Precip,0.1146,2001,20011023,296
Precip,0.4096,2001,20011028,301
Precip,0.1453,2001,20011102,306
Precip,0.0848,2001,20011107,311
Precip,0.0009,2001,20011112,316
Precip,0.0809,2001,20011117,321
Precip,1.0998,2001,20011122,326
Precip,0.3866,2001,20011127,331
Precip,1.0828,2001,20011202,336
Precip,0.0938,2001,20011207,341
Precip,0.2667,2001,20011212,346
Precip,0.429,2001,20011217,351
Precip,0.0817,2001,20011222,356
Precip,0.0957,2001,20011227,361
Precip,0.2549,2002,20020101,1
Precip,0.0419,2002,20020106,6
Precip,0.0514,2002,20020111,11
Precip,0.1909,2002,20020116,16
Precip,0.1542,2002,20020121,21
Precip,0.5229,2002,20020126,26
Precip,0.0094,2002,20020131,31
Precip,0.0498,2002,20020205,36
Precip,0.0,2002,20020210,41
Precip,0.0437,2002,20020215,46
Precip,0.049,2002,20020220,51
Precip,0.0881,2002,20020225,56
Precip,0.3459,2002,20020302,61
Precip,0.2618,2002,20020307,66
Precip,0.4038,2002,20020312,71
Precip,0.0962,2002,20020317,76
Precip,0.035,2002,20020322,81
Precip,0.0,2002,20020327,86
Precip,0.0,2002,20020401,91
Precip,0.0507,2002,20020406,96
Precip,0.7861,2002,20020411,101
Precip,0.4943,2002,20020416,106
Precip,0.0058,2002,20020421,111
Precip,0.0586,2002,20020426,116
Precip,0.0638,2002,20020501,121
Precip,0.0058,2002,20020506,126
Precip,0.0,2002,20020511,131
Precip,0.0719,2002,20020516,136
Precip,0.9454,2002,20020521,141
Precip,0.0009,2002,20020526,146
Precip,0.2456,2002,20020531,151
Precip,0.0651,2002,20020605,156
